"","invoice_id","Branch","City","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price"
"7558","7559","WALM056","Rowlett","Home and lifestyle","55","2","22/11/20","19:35:00","Credit card","4","0.33","110"
"7559","7560","WALM074","Weslaco","Fashion accessories","38","2","15/12/21","17:33:00","Credit card","7","0.33","76"
"7560","7561","WALM046","Temple","Home and lifestyle","50","2","18/12/22","15:34:00","Credit card","3","0.48","100"
"7561","7562","WALM075","San Marcos","Fashion accessories","79","3","04/11/22","16:02:00","Credit card","4","0.33","237"
"7562","7563","WALM087","Waxahachie","Home and lifestyle","75","1","30/12/23","17:30:00","Credit card","3","0.33","75"
"7563","7564","WALM029","Round Rock","Fashion accessories","61","3","06/12/23","19:31:00","Credit card","4","0.48","183"
"7564","7565","WALM050","Victoria","Home and lifestyle","40","1","13/12/21","17:13:00","Ewallet","5","0.48","40"
"7565","7566","WALM035","San Angelo","Fashion accessories","37","2","24/11/23","18:02:00","Credit card","4","0.48","74"
"7566","7567","WALM065","Texas City","Home and lifestyle","85","3","03/11/22","20:22:00","Credit card","4","0.33","255"
"7567","7568","WALM009","Plano","Fashion accessories","15","2","05/11/21","20:40:00","Credit card","6","0.48","30"
"7568","7569","WALM032","Tyler","Home and lifestyle","81","3","16/11/23","17:38:00","Credit card","6","0.48","243"
"7569","7570","WALM084","Schertz","Fashion accessories","66","1","06/12/23","19:46:00","Credit card","6","0.33","66"
"7570","7571","WALM009","Plano","Home and lifestyle","17","2","08/12/20","17:28:00","Credit card","4","0.48","34"
"7571","7572","WALM089","Southlake","Fashion accessories","33","1","20/12/22","20:02:00","Credit card","6","0.33","33"
"7572","7573","WALM082","Weslaco","Home and lifestyle","51","1","26/11/20","15:33:00","Credit card","4","0.33","51"
"7573","7574","WALM084","Schertz","Fashion accessories","23","2","21/12/23","19:11:00","Credit card","7","0.33","46"
"7574","7575","WALM084","Schertz","Home and lifestyle","50","2","30/11/22","18:39:00","Credit card","4","0.33","100"
"7575","7576","WALM029","Round Rock","Fashion accessories","67","3","04/11/23","19:21:00","Credit card","5","0.48","201"
"7576","7577","WALM025","Waco","Home and lifestyle","59","3","22/12/21","18:20:00","Credit card","3","0.48","177"
"7577","7578","WALM075","San Marcos","Fashion accessories","75","2","09/12/20","15:36:00","Credit card","6","0.33","150"
"7578","7579","WALM058","Port Arthur","Home and lifestyle","15","1","07/11/22","19:09:00","Credit card","3","0.33","15"
"7579","7580","WALM046","Temple","Fashion accessories","20","2","14/12/23","18:13:00","Credit card","7","0.48","40"
"7580","7581","WALM099","Weatherford","Home and lifestyle","27","1","07/11/21","19:14:00","Credit card","5","0.18","27"
"7581","7582","WALM089","Southlake","Fashion accessories","59","2","06/12/23","16:24:00","Credit card","4","0.33","118"
"7582","7583","WALM038","Sugar Land","Home and lifestyle","16","1","24/11/22","19:21:00","Credit card","3","0.48","16"
"7583","7584","WALM055","Waxahachie","Fashion accessories","67","2","09/11/22","17:45:00","Credit card","5","0.33","134"
"7584","7585","WALM038","Sugar Land","Home and lifestyle","16","3","03/12/22","20:09:00","Credit card","5","0.48","48"
"7585","7586","WALM025","Waco","Fashion accessories","82","1","13/12/20","20:00:00","Credit card","6","0.48","82"
"7586","7587","WALM003","San Antonio","Home and lifestyle","56","3","03/12/23","17:10:00","Credit card","3","0.48","168"
"7587","7588","WALM055","Waxahachie","Fashion accessories","34","3","31/12/21","18:09:00","Credit card","3","0.33","102"
"7588","7589","WALM084","Schertz","Home and lifestyle","46","2","02/11/23","19:17:00","Credit card","7","0.33","92"
"7589","7590","WALM082","Weslaco","Fashion accessories","58","1","09/11/22","16:10:00","Credit card","5","0.33","58"
"7590","7591","WALM050","Victoria","Home and lifestyle","54","2","27/11/20","20:35:00","Ewallet","7","0.48","108"
"7591","7592","WALM065","Texas City","Fashion accessories","72","3","06/11/22","20:55:00","Credit card","3","0.33","216"
"7592","7593","WALM084","Schertz","Home and lifestyle","15","3","16/12/22","16:40:00","Credit card","7","0.33","45"
"7593","7594","WALM074","Weslaco","Fashion accessories","22","2","28/11/20","20:46:00","Credit card","7","0.33","44"
"7594","7595","WALM087","Waxahachie","Home and lifestyle","34","2","28/11/21","15:59:00","Credit card","6","0.33","68"
"7595","7596","WALM035","San Angelo","Fashion accessories","41","1","14/12/23","15:55:00","Credit card","4","0.48","41"
"7596","7597","WALM032","Tyler","Home and lifestyle","69","1","14/11/20","17:03:00","Credit card","6","0.48","69"
"7597","7598","WALM038","Sugar Land","Fashion accessories","78","3","22/12/20","19:11:00","Credit card","4","0.48","234"
"7598","7599","WALM003","San Antonio","Home and lifestyle","20","3","28/11/21","18:03:00","Credit card","7","0.48","60"
"7599","7600","WALM046","Temple","Fashion accessories","16","3","14/11/20","20:05:00","Credit card","7","0.48","48"
"7600","7601","WALM058","Port Arthur","Home and lifestyle","32","2","19/12/22","16:42:00","Credit card","3","0.33","64"
"7601","7602","WALM089","Southlake","Fashion accessories","74","1","27/12/23","15:34:00","Credit card","6","0.33","74"
"7602","7603","WALM099","Weatherford","Home and lifestyle","71","3","24/12/21","18:39:00","Credit card","4","0.18","213"
"7603","7604","WALM087","Waxahachie","Fashion accessories","70","1","07/11/22","19:23:00","Credit card","7","0.33","70"
"7604","7605","WALM032","Tyler","Home and lifestyle","70","1","09/11/21","18:02:00","Credit card","5","0.48","70"
"7605","7606","WALM055","Waxahachie","Fashion accessories","15","1","07/12/22","17:28:00","Credit card","6","0.33","15"
"7606","7607","WALM038","Sugar Land","Home and lifestyle","70","3","12/11/20","15:02:00","Credit card","4","0.48","210"
"7607","7608","WALM073","Seguin","Fashion accessories","76","3","21/12/22","19:57:00","Credit card","4","0.33","228"
"7608","7609","WALM086","Rosenberg","Home and lifestyle","60","3","05/11/23","16:17:00","Credit card","7","0.33","180"
"7609","7610","WALM035","San Angelo","Fashion accessories","40","2","17/11/23","19:25:00","Credit card","3","0.48","80"
"7610","7611","WALM086","Rosenberg","Home and lifestyle","53","2","26/12/23","15:08:00","Credit card","4","0.33","106"
"7611","7612","WALM035","San Angelo","Fashion accessories","18","3","25/11/21","15:39:00","Credit card","6","0.48","54"
"7612","7613","WALM009","Plano","Home and lifestyle","60","1","05/12/22","16:34:00","Credit card","3","0.48","60"
"7613","7614","WALM025","Waco","Fashion accessories","33","1","14/12/20","17:14:00","Credit card","7","0.48","33"
"7614","7615","WALM055","Waxahachie","Home and lifestyle","59","3","06/11/21","17:59:00","Credit card","6","0.33","177"
"7615","7616","WALM073","Seguin","Fashion accessories","65","2","01/11/23","20:57:00","Credit card","7","0.33","130"
"7616","7617","WALM055","Waxahachie","Home and lifestyle","45","3","08/12/21","17:45:00","Credit card","4","0.33","135"
"7617","7618","WALM003","San Antonio","Fashion accessories","60","1","01/12/21","19:39:00","Credit card","7","0.48","60"
"7618","7619","WALM073","Seguin","Home and lifestyle","28","3","19/12/23","20:14:00","Credit card","6","0.33","84"
"7619","7620","WALM030","Richardson","Fashion accessories","65","1","14/11/22","18:29:00","Credit card","6","0.48","65"
"7620","7621","WALM055","Waxahachie","Home and lifestyle","46","2","20/12/20","16:58:00","Credit card","4","0.33","92"
"7621","7622","WALM084","Schertz","Fashion accessories","46","3","28/11/21","18:14:00","Credit card","6","0.33","138"
"7622","7623","WALM050","Victoria","Home and lifestyle","51","3","24/12/20","16:38:00","Ewallet","5","0.48","153"
"7623","7624","WALM065","Texas City","Fashion accessories","52","3","14/12/21","17:02:00","Credit card","5","0.33","156"
"7624","7625","WALM054","Sherman","Home and lifestyle","39","1","16/12/20","20:37:00","Credit card","7","0.21","39"
"7625","7626","WALM003","San Antonio","Fashion accessories","66","2","04/12/20","17:42:00","Credit card","3","0.48","132"
"7626","7627","WALM054","Sherman","Home and lifestyle","77","3","22/11/21","19:22:00","Credit card","7","0.21","231"
"7627","7628","WALM082","Weslaco","Fashion accessories","29","2","11/11/20","18:49:00","Credit card","3","0.33","58"
"7628","7629","WALM086","Rosenberg","Home and lifestyle","77","2","29/12/20","17:50:00","Credit card","6","0.33","154"
"7629","7630","WALM082","Weslaco","Fashion accessories","42","3","05/11/20","20:05:00","Credit card","5","0.33","126"
"7630","7631","WALM009","Plano","Home and lifestyle","18","1","18/12/22","16:38:00","Credit card","4","0.48","18"
"7631","7632","WALM050","Victoria","Fashion accessories","27","1","22/12/23","20:23:00","Ewallet","4","0.48","27"
"7632","7633","WALM082","Weslaco","Home and lifestyle","41","2","17/12/20","17:07:00","Credit card","7","0.33","82"
"7633","7634","WALM032","Tyler","Fashion accessories","61","1","09/11/22","19:38:00","Credit card","6","0.48","61"
"7634","7635","WALM073","Seguin","Home and lifestyle","27","3","30/11/22","17:40:00","Credit card","4","0.33","81"
"7635","7636","WALM032","Tyler","Fashion accessories","70","1","19/11/21","18:13:00","Credit card","6","0.48","70"
"7636","7637","WALM030","Richardson","Home and lifestyle","62","2","23/12/21","20:54:00","Credit card","5","0.48","124"
"7637","7638","WALM069","Rockwall","Fashion accessories","35","1","09/11/21","16:21:00","Credit card","4","0.33","35"
"7638","7639","WALM099","Weatherford","Home and lifestyle","67","1","12/12/22","15:51:00","Credit card","4","0.18","67"
"7639","7640","WALM056","Rowlett","Fashion accessories","46","3","25/11/22","19:02:00","Credit card","4","0.33","138"
"7640","7641","WALM075","San Marcos","Home and lifestyle","19","2","01/12/20","16:25:00","Credit card","7","0.33","38"
"7641","7642","WALM065","Texas City","Fashion accessories","17","1","12/12/22","19:57:00","Credit card","6","0.33","17"
"7642","7643","WALM003","San Antonio","Home and lifestyle","39","3","23/12/23","19:25:00","Credit card","4","0.48","117"
"7643","7644","WALM003","San Antonio","Fashion accessories","71","2","09/11/22","15:17:00","Credit card","4","0.48","142"
"7644","7645","WALM065","Texas City","Home and lifestyle","68","3","30/11/22","15:53:00","Credit card","3","0.33","204"
"7645","7646","WALM086","Rosenberg","Fashion accessories","83","3","16/12/23","15:13:00","Credit card","4","0.33","249"
"7646","7647","WALM058","Port Arthur","Home and lifestyle","37","3","12/12/20","15:36:00","Credit card","5","0.33","111"
"7647","7648","WALM082","Weslaco","Fashion accessories","20","1","01/12/21","16:02:00","Credit card","6","0.33","20"
"7648","7649","WALM065","Texas City","Home and lifestyle","63","3","20/12/22","17:54:00","Credit card","6","0.33","189"
"7649","7650","WALM009","Plano","Fashion accessories","39","2","12/12/22","17:58:00","Credit card","6","0.48","78"
"7650","7651","WALM038","Sugar Land","Home and lifestyle","45","2","27/12/20","18:02:00","Credit card","4","0.48","90"
"7651","7652","WALM058","Port Arthur","Fashion accessories","48","2","16/11/21","17:52:00","Credit card","7","0.33","96"
"7652","7653","WALM086","Rosenberg","Home and lifestyle","22","2","24/12/21","15:25:00","Credit card","4","0.33","44"
"7653","7654","WALM003","San Antonio","Fashion accessories","61","2","08/11/23","15:27:00","Credit card","3","0.48","122"
"7654","7655","WALM003","San Antonio","Home and lifestyle","34","2","27/11/20","18:13:00","Credit card","3","0.48","68"
"7655","7656","WALM073","Seguin","Fashion accessories","28","3","06/11/20","18:35:00","Credit card","4","0.33","84"
"7656","7657","WALM025","Waco","Home and lifestyle","84","1","29/12/20","20:52:00","Credit card","4","0.48","84"
"7657","7658","WALM065","Texas City","Fashion accessories","61","2","06/12/20","17:36:00","Credit card","4","0.33","122"
"7658","7659","WALM030","Richardson","Home and lifestyle","17","2","26/11/22","16:06:00","Credit card","3","0.48","34"
"7659","7660","WALM046","Temple","Fashion accessories","53","1","24/11/20","20:29:00","Credit card","5","0.48","53"
"7660","7661","WALM074","Weslaco","Home and lifestyle","73","1","31/12/22","18:10:00","Credit card","6","0.33","73"
"7661","7662","WALM050","Victoria","Fashion accessories","58","3","06/11/21","16:37:00","Ewallet","7","0.48","174"
"7662","7663","WALM086","Rosenberg","Home and lifestyle","81","1","13/12/23","17:19:00","Credit card","4","0.33","81"
"7663","7664","WALM038","Sugar Land","Fashion accessories","52","2","28/11/21","16:55:00","Credit card","5","0.48","104"
"7664","7665","WALM075","San Marcos","Home and lifestyle","24","1","17/11/22","16:08:00","Credit card","6","0.33","24"
"7665","7666","WALM003","San Antonio","Fashion accessories","22","3","24/12/20","18:22:00","Credit card","3","0.48","66"
"7666","7667","WALM030","Richardson","Home and lifestyle","34","3","08/12/21","17:35:00","Credit card","6","0.48","102"
"7667","7668","WALM099","Weatherford","Fashion accessories","59","3","06/12/22","15:41:00","Credit card","5","0.18","177"
"7668","7669","WALM099","Weatherford","Home and lifestyle","30","2","12/12/22","18:55:00","Credit card","3","0.18","60"
"7669","7670","WALM082","Weslaco","Fashion accessories","54","1","08/12/22","17:09:00","Credit card","7","0.33","54"
"7670","7671","WALM086","Rosenberg","Home and lifestyle","50","2","01/12/21","18:55:00","Credit card","7","0.33","100"
"7671","7672","WALM084","Schertz","Fashion accessories","85","1","25/11/21","19:18:00","Credit card","5","0.33","85"
"7672","7673","WALM046","Temple","Home and lifestyle","25","1","05/12/22","18:25:00","Credit card","5","0.48","25"
"7673","7674","WALM086","Rosenberg","Fashion accessories","65","3","29/11/23","15:10:00","Credit card","7","0.33","195"
"7674","7675","WALM009","Plano","Home and lifestyle","76","2","21/11/20","17:31:00","Credit card","7","0.48","152"
"7675","7676","WALM087","Waxahachie","Fashion accessories","80","2","28/11/21","19:52:00","Credit card","7","0.33","160"
"7676","7677","WALM046","Temple","Home and lifestyle","79","2","10/11/20","15:40:00","Credit card","6","0.48","158"
"7677","7678","WALM046","Temple","Fashion accessories","26","3","19/12/21","16:15:00","Credit card","5","0.48","78"
"7678","7679","WALM029","Round Rock","Home and lifestyle","27","2","16/12/21","19:14:00","Credit card","4","0.48","54"
"7679","7680","WALM003","San Antonio","Fashion accessories","52","1","27/11/21","19:28:00","Credit card","4","0.48","52"
"7680","7681","WALM058","Port Arthur","Home and lifestyle","60","3","31/12/22","18:41:00","Credit card","5","0.33","180"
"7681","7682","WALM032","Tyler","Fashion accessories","23","2","25/11/21","17:38:00","Credit card","7","0.48","46"
"7682","7683","WALM029","Round Rock","Home and lifestyle","24","3","08/12/22","19:38:00","Credit card","5","0.48","72"
"7683","7684","WALM065","Texas City","Fashion accessories","69","3","01/12/23","18:23:00","Credit card","4","0.33","207"
"7684","7685","WALM074","Weslaco","Home and lifestyle","35","1","10/11/20","15:05:00","Credit card","6","0.33","35"
"7685","7686","WALM082","Weslaco","Fashion accessories","82","2","21/11/20","18:21:00","Credit card","3","0.33","164"
"7686","7687","WALM038","Sugar Land","Home and lifestyle","24","1","21/11/22","17:29:00","Credit card","7","0.48","24"
"7687","7688","WALM035","San Angelo","Fashion accessories","71","1","11/12/21","16:33:00","Credit card","7","0.48","71"
"7688","7689","WALM055","Waxahachie","Home and lifestyle","34","3","18/11/23","15:15:00","Credit card","4","0.33","102"
"7689","7690","WALM035","San Angelo","Fashion accessories","59","3","25/12/22","20:45:00","Credit card","4","0.48","177"
"7690","7691","WALM069","Rockwall","Home and lifestyle","66","1","28/12/22","15:05:00","Credit card","6","0.33","66"
